id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
119009416,2022-05-27 18:13:36,2022-05-27,2022-05-28 01:13:36 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:09:38 UTC,2022-06-02 09:21:18 UTC,research,,https://www.inaturalist.org/observations/119009416,https://static.inaturalist.org/photos/201140345/medium.jpeg,,"",,1,0,false,2,"SE Cesar Chavez Blvd & Gladstone, Portland, OR 97202, USA",45.4938222222,-122.6226833333,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,Not sure,,,,Urban yard or open park grounds,,,,,,,,,
119011113,2022-05-27 14:40:52,2022-05-27,2022-05-27 21:40:52 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:29:00 UTC,2022-06-02 09:15:38 UTC,research,,https://www.inaturalist.org/observations/119011113,https://static.inaturalist.org/photos/201143515/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97210, USA",45.5237444444,-122.7407666667,,,,,,,open,false,gps,gps,,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,Large (too big to wrap arms around trunk),,Inside a forest canopy,,,,,,,,,
119011664,2022-05-27 14:20:01,2022-05-27,2022-05-27 21:20:01 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:37:01 UTC,2022-06-02 09:15:29 UTC,research,,https://www.inaturalist.org/observations/119011664,https://static.inaturalist.org/photos/201144509/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97210, USA",45.5237444444,-122.7407666667,,,,,,,open,false,gps,gps,,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,,Small (can wrap hands around trunk),,,,,,,,,,,
119012081,2022-05-27 14:06:10,2022-05-27,2022-05-27 21:06:10 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:44:32 UTC,2022-06-02 09:15:26 UTC,research,,https://www.inaturalist.org/observations/119012081,https://static.inaturalist.org/photos/201145548/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97210, USA",45.5237444444,-122.7407666667,,,,,,,open,false,gps,gps,,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,No,,Medium (can wrap arms around trunk),,Inside a forest canopy,,,,,,,,,
119012894,2022-05-27 13:56:02,2022-05-27,2022-05-27 20:56:02 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:55:13 UTC,2022-06-02 09:15:23 UTC,research,,https://www.inaturalist.org/observations/119012894,https://static.inaturalist.org/photos/201146984/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97210, USA",45.5275583333,-122.7310972222,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,Small (can wrap hands around trunk),,Inside a forest canopy,,,,,,,,,
119013147,2022-05-27 13:40:39,2022-05-27,2022-05-27 20:40:39 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-05-28 03:59:22 UTC,2022-06-02 09:15:16 UTC,research,,https://www.inaturalist.org/observations/119013147,https://static.inaturalist.org/photos/201147649/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97210, USA",45.5271805556,-122.7298527778,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,Medium (can wrap arms around trunk),Suburban,Inside a forest canopy,No Selection,,,,,,,,"Nearby trees have insect holes, but not this one. Most of the insect holes are doug fir, but they all look healthy"
120462620,2022-06-05 18:11:49,2022-06-05,2022-06-06 01:11:49 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-06 04:12:11 UTC,2022-06-09 08:52:25 UTC,casual,,https://www.inaturalist.org/observations/120462620,https://static.inaturalist.org/photos/203748776/medium.jpeg,,"",,0,0,true,2,"Gladstone, OR, USA",45.3774722222,-122.6033444444,,,,,,,open,false,,,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Multiple Symptoms (please list in Notes),Not Sure,30-59% of the canopy is unhealthy,,More than 10,,No,,,,,,,,,,,,,The trees have no room and are all in a line. The canopies have been cut off or removed and the trees seem unhealthy with brown patches
120462748,2022-06-05 13:32:38,2022-06-05,2022-06-05 20:32:38 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-06 04:13:48 UTC,2022-06-07 22:03:43 UTC,casual,,https://www.inaturalist.org/observations/120462748,https://static.inaturalist.org/photos/203749052/medium.jpeg,,"",,0,0,true,2,"Portland, OR 97209, USA",45.5266277778,-122.6877611111,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,,,,,,,,,,,,"The tree has been pruned around the side of the building, but is otherwise healthy"
120618616,2022-06-06 15:06:40,2022-06-06,2022-06-06 22:06:40 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-07 03:39:11 UTC,2022-06-09 08:44:07 UTC,research,,https://www.inaturalist.org/observations/120618616,https://static.inaturalist.org/photos/204029986/medium.jpeg,,"",,1,0,false,2,"Eastmoreland, Portland, OR 97202, USA",45.4797888889,-122.6353722222,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,,,,,,,,,,,,
120618786,2022-06-06 15:22:53,2022-06-06,2022-06-06 22:22:53 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-07 03:41:44 UTC,2022-06-09 08:44:05 UTC,research,,https://www.inaturalist.org/observations/120618786,https://static.inaturalist.org/photos/204030432/medium.jpeg,,"",,1,0,false,2,"SE 28th & Carlton, Portland, OR 97202, USA",45.4777472222,-122.6360916667,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,No selection,Large (too big to wrap arms around trunk),,,,,,,,,,,
120618930,2022-06-06 15:23:57,2022-06-06,2022-06-06 22:23:57 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-07 03:43:01 UTC,2022-06-09 08:44:03 UTC,research,,https://www.inaturalist.org/observations/120618930,https://static.inaturalist.org/photos/204030666/medium.jpeg,,"",,1,0,false,2,"SE 28th & Carlton, Portland, OR 97202, USA",45.4776027778,-122.636175,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,,,,,,,,,,,,
120619075,2022-06-06 15:36:50,2022-06-06,2022-06-06 22:36:50 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-07 03:44:36 UTC,2022-06-09 17:35:15 UTC,research,,https://www.inaturalist.org/observations/120619075,https://static.inaturalist.org/photos/204030903/medium.jpeg,,"",,1,0,false,2,"SE 28th & Carlton, Portland, OR 97202, USA",45.4773388889,-122.6366055556,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,,No,,Large (too big to wrap arms around trunk),Suburban,,,,,,,,,,"Mild burn damage, but otherwise completely healthy. No sign of holes in trunk"
120619497,2022-06-06 15:41:12,2022-06-06,2022-06-06 22:41:12 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-06-07 03:48:14 UTC,2022-06-09 17:34:43 UTC,research,,https://www.inaturalist.org/observations/120619497,https://static.inaturalist.org/photos/204031415/medium.jpeg,,"",,1,0,false,2,"SE 28th & Carlton, Portland, OR 97202, USA",45.477482401,-122.6376020908,47,,,,47,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,,tree is dead,,More than 10,,Not sure,Other (please describe in Notes),,,,,,,,,,,,All the dead trees are on the golf course side of the lake. All the trees on Reed Campus and the Rhododendron Gardens are perfectly healthy with no issues. They must be using a pesticide or toxics on that side of the lake.
123883890,2022-06-28,2022-06-28,,Pacific Time (US & Canada),5859921,flagellon,,2022-06-28 21:02:14 UTC,2022-07-01 17:46:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/123883890,https://inaturalist-open-data.s3.amazonaws.com/photos/209918395/medium.jpg,,"",This tree is in the front yard of a subruban home 97007,0,0,true,,"Washington, Oregon, United States",45.4704305556,-122.8580722222,,,,,,,open,false,,,,Washington,Oregon,United States,Oregon,Washington,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Maybe,60-99% of the canopy is unhealthy,,0,,Not sure,No selection,No selection,Suburban,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Top of slope,Not sure,Symptoms first observed 2018,20,Yes,
126170044,2022-07-13 15:28:02,2022-07-13,2022-07-13 22:28:02 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-07-14 06:10:43 UTC,2022-08-02 21:56:53 UTC,research,,https://www.inaturalist.org/observations/126170044,https://static.inaturalist.org/photos/214049719/medium.jpeg,,"",,1,0,false,2,"Northwest District, Portland, OR, USA",45.5330111111,-122.6988055556,,,,,,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,,,,,,,,,,,,
126307172,2022-07-14 19:04:03,2022-07-14,2022-07-15 02:04:03 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-07-15 05:43:50 UTC,2022-08-02 21:55:49 UTC,casual,,https://www.inaturalist.org/observations/126307172,https://static.inaturalist.org/photos/214299117/medium.jpeg,,"",,0,0,true,2,"Bull Mountain, Tigard, OR, USA",45.4294166667,-122.7740111111,,,,,,,open,false,gps,gps,,Washington,Oregon,United States,Oregon,Washington,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Maybe,"Healthy, no dieback(0%)",0,0,0,No,,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",,,,,,,,
127124879,2022-07-20 11:24:59-07:00,2022-07-20,2022-07-20 18:24:59 UTC,Pacific Time (US & Canada),5936672,guswrctp,,2022-07-20 18:32:34 UTC,2022-12-12 20:07:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127124879,https://inaturalist-open-data.s3.amazonaws.com/photos/215780624/medium.jpg,,"","",2,0,false,3,"NW 52nd St, Vancouver, WA, US",45.6611095788,-122.6731729602,10,,,,10,,open,false,,,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,tree is dead,100,More than 10,40,"Yes (please elaborate in Notes, add Picture if possible)","Animal damage (woodpecker/sapsucker holes, bark peeling)",Medium (can wrap arms around trunk),Suburban,Inside a forest canopy,"None - natural forest, far from development",Other,Tree does not typically have access to water in summer,Middle of a slope,No,Symptoms first observed in 2020,4,Yes,Eastern-facing slope.
127126098,2022-07-20 11:38:15-07:00,2022-07-20,2022-07-20 18:38:15 UTC,Pacific Time (US & Canada),5936672,guswrctp,,2022-07-20 18:42:14 UTC,2022-12-12 20:07:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127126098,https://inaturalist-open-data.s3.amazonaws.com/photos/215782937/medium.jpg,,"","",2,0,false,3,"NW 52nd St, Vancouver, WA, US",45.660732652,-122.6735419391,19,,,,19,,open,false,,,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,Not Sure,60-99% of the canopy is unhealthy,90,More than 10,40,Not sure,Invasive plants present or growing on tree,Medium (can wrap arms around trunk),Suburban,Inside a forest canopy,"Medium (moderately used trails, etc)",Other,Tree does not typically have access to water in summer,Middle of a slope,No selection,Symptoms first observed in 2020,4,Yes,""
127126848,2022-07-20 11:45:09-07:00,2022-07-20,2022-07-20 18:45:09 UTC,Pacific Time (US & Canada),5936672,guswrctp,,2022-07-20 18:48:40 UTC,2023-03-05 03:39:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/127126848,https://inaturalist-open-data.s3.amazonaws.com/photos/215784452/medium.jpg,,"","",0,0,false,3,"NW 52nd St, Vancouver, WA, US",45.660732652,-122.6735419391,19,,,,19,,,false,,,,Clark,Washington,United States,Washington,Clark,"",Tracheophyta,vascular plants,Plantae,211194,Branch Dieback or 'Flagging',Not Sure,1-29% of the canopy is unhealthy,10,More than 10,"",No,Invasive plants present or growing on tree,Very Large (would take many people to wrap arms around trunk),Suburban,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,Not sure,No selection,"",Yes,""
127127271,2022-07-20 11:49:46-07:00,2022-07-20,2022-07-20 18:49:46 UTC,Pacific Time (US & Canada),5936672,guswrctp,,2022-07-20 18:52:43 UTC,2022-10-26 17:31:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127127271,https://inaturalist-open-data.s3.amazonaws.com/photos/215785459/medium.jpg,,"","",2,0,false,3,"NW 52nd St, Vancouver, WA, US",45.660732652,-122.6735419391,19,,,,19,,open,false,,,,Clark,Washington,United States,Washington,Clark,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,"",No,Invasive plants present or growing on tree,Very small (can wrap a single hand around stem),Suburban,Inside a forest canopy,"Low - fairly natural, not much development",Other,Tree does not typically have access to water in summer,Middle of a slope,No selection,No selection,"",Yes,""
127129981,2022-07-20 12:11:26-07:00,2022-07-20,2022-07-20 19:11:26 UTC,Pacific Time (US & Canada),4304734,lisapcarstens,,2022-07-20 19:15:00 UTC,2022-07-21 19:55:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127129981,https://inaturalist-open-data.s3.amazonaws.com/photos/215790608/medium.jpg,,"","",1,0,false,3,"SW Bennington Dr, Portland, OR, US",45.5185364513,-122.7143644186,55,,,,55,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",2-3,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No,No selection,"",No Selection,""
127130908,2022-07-20 12:18:18-07:00,2022-07-20,2022-07-20 19:18:18 UTC,Pacific Time (US & Canada),4304734,lisapcarstens,,2022-07-20 19:21:17 UTC,2022-07-21 19:55:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127130908,https://inaturalist-open-data.s3.amazonaws.com/photos/215792505/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5174204149,-122.7147765366,5,,,,5,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No,No selection,"",No Selection,""
128867330,2022-07-30 14:09:53,2022-07-30,2022-07-30 21:09:53 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-07-31 20:52:56 UTC,2022-08-03 19:48:29 UTC,casual,,https://www.inaturalist.org/observations/128867330,https://static.inaturalist.org/photos/218929179/medium.jpeg,,"",,2,0,true,2,"900 Block Abernethy, Oregon City, OR 97045, USA",45.3646166667,-122.5938166667,,,,,,,open,false,gps,gps,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),Not Sure,60-99% of the canopy is unhealthy,80,More than 10,50,"Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",Large (too big to wrap arms around trunk),Urban,,,,,,,Symptoms first observed in 2021,,Yes,I have seen these trees many times before and they have always been healthy. Wood borers have taken over this population of redcedar and is slowly killing the 50 or so redcedar in the area.
129911132,2022-06-29,2022-06-29,,Pacific Time (US & Canada),4593578,vanderk,,2022-08-08 00:12:48 UTC,2022-08-15 07:30:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129911132,https://inaturalist-open-data.s3.amazonaws.com/photos/220843041/medium.jpeg,,"","Upper portion of tree is dead, as well as the lower branches. The middle section has a thin canopy.",1,0,false,,Hoyt Arboretum,45.511306,-122.718024,46,,,,46,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,30-59% of the canopy is unhealthy,50,0,0,Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Suburban,Urban yard or open park grounds,"Medium (moderately used trails, etc)",Upland or well drained,No selection,Middle of a slope,No selection,No selection,15,No Selection,
131519143,2022-08-19 10:41:27,2022-08-19,2022-08-19 17:41:27 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-08-20 00:16:06 UTC,2022-09-23 19:48:38 UTC,research,,https://www.inaturalist.org/observations/131519143,https://static.inaturalist.org/photos/223828963/medium.jpeg,,"",,1,0,false,2,"Rock Creek, Happy Valley, OR, USA",45.4041138889,-122.4989361111,,,,,,,open,false,gps,gps,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No selection,1-29% of the canopy is unhealthy,,0,,No,,,,,,,,,,,,,"Tree was overall healthy looking, but thinning up the canopy"
131813448,2022-08-21 15:16:29,2022-08-21,2022-08-21 22:16:29 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-08-21 23:06:39 UTC,2022-09-22 20:44:32 UTC,research,,https://www.inaturalist.org/observations/131813448,https://static.inaturalist.org/photos/224371345/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97231, USA",45.6926888889,-122.8705694444,,,,,,,open,false,gps,gps,,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,,"Yes (please elaborate in Notes, add Picture if possible)","Insect damage on trunk (holes, frass, galleries, etc.)",,,,,,,,,,,,
132244546,2022-08-24 17:12:14,2022-08-24,2022-08-25 00:12:14 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-08-25 06:52:33 UTC,2022-09-22 20:39:32 UTC,research,,https://www.inaturalist.org/observations/132244546,https://static.inaturalist.org/photos/225178342/medium.jpeg,,"",,1,0,false,2,"Sellwood - Moreland, Portland, OR, USA",45.4668805556,-122.6640972222,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,,,,,,,,,,,,
132244618,2022-08-24 16:55:17,2022-08-24,2022-08-24 23:55:17 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-08-25 06:53:45 UTC,2022-09-22 20:35:18 UTC,research,,https://www.inaturalist.org/observations/132244618,https://static.inaturalist.org/photos/225178449/medium.jpeg,,"",,1,0,false,2,"S Macadam & Sellwood Bridge, Portland, OR 97219, USA",45.4662777778,-122.6697583333,,,,,,,open,false,gps,gps,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,Not sure,,,,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",,,,,,,,
132245120,2022-08-20 17:43:54,2022-08-20,2022-08-21 00:43:54 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-08-25 07:04:55 UTC,2022-09-22 20:23:37 UTC,research,,https://www.inaturalist.org/observations/132245120,https://static.inaturalist.org/photos/225179474/medium.jpeg,,"",,1,0,false,2,"Southgate CPO, OR, USA",45.4297972222,-122.5769972222,,,,,,,open,false,gps,gps,,Clackamas,Oregon,United States,Oregon,Clackamas,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",,0,,No,,,,,,,,,,,,,Mild heat damage throughout the ends of branches. No major dieback of any kind. Tree is healthy otherwise.
134333710,2022-09-08 13:42:35,2022-09-08,2022-09-08 20:42:35 UTC,Pacific Time (US & Canada),2785976,alexis_mushroom,Alexis Evans,2022-09-09 19:35:36 UTC,2022-09-22 20:20:43 UTC,research,,https://www.inaturalist.org/observations/134333710,https://static.inaturalist.org/photos/228956163/medium.jpeg,,"",,1,0,false,2,"Portland, OR 97231, USA",45.6621111111,-122.8385,,,,,,,open,false,gps,gps,,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,,,,,,,,,,,,,
135009388,2022-09-14 10:12:53-07:00,2022-09-14,2022-09-14 17:12:53 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2022-09-14 17:21:16 UTC,2022-09-16 18:04:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/135009388,https://inaturalist-open-data.s3.amazonaws.com/photos/230220139/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5138366256,-122.7196017693,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,No,No selection,Small (can wrap hands around trunk),Other,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,No selection,15,Yes,""
135011257,2022-09-14 10:29:10-07:00,2022-09-14,2022-09-14 17:29:10 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2022-09-14 17:34:14 UTC,2022-09-16 18:04:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/135011257,https://inaturalist-open-data.s3.amazonaws.com/photos/230303525/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5139088024,-122.7193917998,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,No selection,Medium (can wrap arms around trunk),Other,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Lower slope,No,No selection,15,Yes,""
135057477,2022-09-14 10:44:56-07:00,2022-09-14,2022-09-14 17:44:56 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2022-09-14 23:47:06 UTC,2022-10-13 16:46:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/135057477,https://inaturalist-open-data.s3.amazonaws.com/photos/230303664/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5137589392,-122.7193720726,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,No selection,Medium (can wrap arms around trunk),Other,Urban yard or open park grounds,"None - natural forest, far from development",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,No selection,15,Yes,""
135057522,2022-09-14 10:59:06-07:00,2022-09-14,2022-09-14 17:59:06 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2022-09-14 23:47:55 UTC,2022-09-16 18:02:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/135057522,https://inaturalist-open-data.s3.amazonaws.com/photos/230303780/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.513789665,-122.7193871065,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,No selection,Medium (can wrap arms around trunk),Other,Urban yard or open park grounds,"None - natural forest, far from development",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,No selection,15,Yes,""
135057607,2022-09-14 11:09:08-07:00,2022-09-14,2022-09-14 18:09:08 UTC,Pacific Time (US & Canada),1762295,pdxmat,,2022-09-14 23:48:44 UTC,2022-09-16 18:02:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/135057607,https://inaturalist-open-data.s3.amazonaws.com/photos/230303937/medium.jpg,,"","",1,0,false,3,"Hoyt Arboretum, Portland, OR, US",45.5136757571,-122.7193446297,4,,,,4,,open,false,,,Portland,Multnomah,Oregon,United States,Oregon,Multnomah,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)","",0,"",No,No selection,Medium (can wrap arms around trunk),Other,Urban yard or open park grounds,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No,No selection,15,Yes,""
