"","field_1","id","latitude.x","longitude.x","place_town","place_coun","DN_AM1","DN_AF1","DN_PM1","area_id","city_id","grade","fill","label","name","category_i","sheets","area","bounds","label_coor","residentia","commercial","industrial","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name","place_county_name","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.canopy.symptoms","field.optional...did.the.tree.have.heat.damage","field.percent.canopy.affected....","field.dieback.percent","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.percent.of.trees..of.same.species..within.sight.that.are.unhealthy","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...site.type","field.optional...site.location.description","field.optional...site.area.disturbance.level","field.optional...site.hydrology","field.optional...access.to.water","field.optional...slope.position","field.optional...were.there.any.other.unhealthy.plant.species.on.the.site.","field.optional...timing.of.symptoms.estimate","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.optional...can.we.follow.up.with.you.","field.tree.number..from.google.map..if.applicable","field.notes","mean.temp.daily","dist.from.mean.daily","Area","dist.from.mean.am","dist.from.mean.af","dist.from.mean.pm","OBJECTID","TRACTCE10","GEOID10","CountyFIPS","County10","Diesel_PM2","Diesel_Ran","Ozone_Conc","Ozone_Rank","PM2_5","PM2_5_Rank","Proximity_","Proximit_1","Toxic_Rele","RSEI_Rank","Lead_Risk_","Lead_Ris_1","PTSDFs","PTSDF_Rank","PNPL","PNPL_Rank","PRMP","PRMP_Rank","PWDIS","WDIS_Rank","LEP","LEP_Rank","No_HS_Dipl","No_HS_Di_1","POC","POC_Rank","Poverty","Poverty_Ra","Transporta","Transpor_1","Unaffordab","Unafford_1","Unemployed","Unemploy_1","CVD","CVD_Rank","LBW","LBW_Rank","Environmen","Environm_1","Socioecono","Sensitive_","Environm_2","SHAPE_Leng","SHAPE_Area","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"11",367,188306469,45.4675183353,-122.6569828951,"Portland","Multnomah",61.4798477172852,88.831746673584,84.5232933044434,6045,128,"C","#ffff00","C19","Sellwod",3,1,0.000221765564731,"[ [ 45.458350, -122.661770 ], [ 45.470210, -122.638150 ] ]","45.464,-122.654",1,0,0,"2023-10-20 14:48:06-07:00","2023-10-20","2023-10-20 21:48:06 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-10-20 21:49:40 UTC","2023-10-28 03:55:37 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/188306469","https://inaturalist-open-data.s3.amazonaws.com/photos/329542066/medium.jpg",NA,"","",1,0,"false",3,"SE Ninth Ave, Portland, OR, US",45.4675183353,-122.6569828951,6,"",NA,NA,6,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Large (too big to wrap arms around trunk)","Urban","Roadside","No Selection","No Selection","No selection","No selection","No","This is the first time I have seen this tree","11","Yes","PWRC6","",78.2782958984375,2.7426522386485,"Portland",1.42328881970767,4.4674812604641,2.33718663577375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"12",368,188309432,45.4606298828,-122.6431666276,"Portland","Multnomah",60.7361814498901,88.668314743042,84.7638286590576,6045,128,"C","#ffff00","C19","Sellwod",3,1,0.000221765564731,"[ [ 45.458350, -122.661770 ], [ 45.470210, -122.638150 ] ]","45.464,-122.654",1,0,0,"2023-10-20 15:13:26-07:00","2023-10-20","2023-10-20 22:13:26 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-10-20 22:15:37 UTC","2023-10-28 03:55:26 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/188309432","https://inaturalist-open-data.s3.amazonaws.com/photos/329547190/medium.jpg",NA,"","",1,0,"false",3,"SE 21st Ave, Portland, OR, US",45.4606298828,-122.6431666276,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Large (too big to wrap arms around trunk)","Urban","Roadside","No Selection","No Selection","No selection","No selection","No selection","No selection","11","Yes","PWRC4","",78.0561082839966,2.52046462420759,"Portland",0.679622552312658,4.30404932992212,2.57772199038801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"13",370,188318031,45.4856416444,-122.6237036382,"Portland","Multnomah",59.9138565063477,88.4960147857666,84.5870517730713,6052,128,"C","#ffff00","C20","",3,1,0.000174513483222,"[ [ 45.480710, -122.642810 ], [ 45.497720, -122.619510 ] ]","45.493,-122.636",1,0,0,"2023-10-20 16:48:07-07:00","2023-10-20","2023-10-20 23:48:07 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-10-20 23:50:15 UTC","2023-10-28 03:51:27 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/188318031","https://inaturalist-open-data.s3.amazonaws.com/photos/329567080/medium.jpg",NA,"","",1,0,"false",3,"SE 38th Ave, Portland, OR, US",45.4856416444,-122.6237036382,6,"",NA,NA,6,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Large (too big to wrap arms around trunk)","Urban","Roadside","No Selection","No Selection","No selection","Area is flat (e.g. field)","No","This is the first time I have seen this tree","","Yes","Pwrc83","",77.6656410217285,2.12999736193953,"Portland",-0.142702391229825,4.13174937264672,2.40094510440169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"14",453,192382107,45.51019932,-122.61310711,"Portland","Multnomah",59.5960752487183,88.229695892334,84.1105644226074,6079,128,"C","#ffff00","C22","Richmond",3,1,0.000176251145761,"[ [ 45.497950, -122.622960 ], [ 45.519350, -122.612130 ] ]","45.509,-122.62",1,0,0,"2023-11-27 13:46:54","2023-11-27","2023-11-27 21:46:54 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-27 21:49:52 UTC","2023-11-27 22:28:20 UTC","casual","","https://www.inaturalist.org/observations/192382107","https://static.inaturalist.org/photos/337707127/medium.jpeg",NA,"","Street tree, pwrc 31",0,0,"true",2,"Richmond, Portland, OR, USA",45.51019932,-122.61310711,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Multiple Symptoms (please list in Notes)","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Large (too big to wrap arms around trunk)","Urban","Roadside","Medium (moderately used trails, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","No selection","No selection","No selection","","No Selection","PWRC 31","Tree looks mostly healthy with some diffused browning and lots of seeds or cones (second cones crop?)",77.3121118545532,1.77646819476423,"Portland",-0.460483648859217,3.8654304792141,1.92445775393782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Unhealthy","Unhealthy","Other","No","No","No",0
"15",430,191215334,45.49612246,-122.60450322,"Portland","Multnomah",59.0673170089722,89.0471954345703,83.9673988342285,6057,128,"C","#ffff00","C28","Mt. Scott District",3,1,0.000201406864474,"[ [ 45.483410, -122.609750 ], [ 45.497310, -122.578750 ] ]","45.493,-122.592",1,0,0,"2023-11-16 13:56:31","2023-11-16","2023-11-16 21:56:31 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-16 21:58:11 UTC","2023-11-17 19:04:03 UTC","casual","","https://www.inaturalist.org/observations/191215334","https://static.inaturalist.org/photos/335394337/medium.jpeg",NA,"","PWRC 15",0,0,"true",2,"Multnomah County, US-OR, US",45.49612246,-122.60450322,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Medium (can wrap arms around trunk)","Urban","Roadside","Medium (moderately used trails, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","Area is flat (e.g. field)","Not sure","No selection","30","No Selection","PWRC 15","street tree, single dwelling site",77.3606370925903,1.82499343280134,"Portland",-0.989241888605314,4.68293002145043,1.78129216555891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Medium","Healthy","Healthy","Healthy","No","No","No",0
"16",434,191291194,45.49571607,-122.59735552,"Portland","Multnomah",59.2887224197388,88.8756439208984,84.9129852294922,6057,128,"C","#ffff00","C28","Mt. Scott District",3,1,0.000201406864474,"[ [ 45.483410, -122.609750 ], [ 45.497310, -122.578750 ] ]","45.493,-122.592",1,0,0,"2023-11-17 10:38:34","2023-11-17","2023-11-17 18:38:34 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 18:50:44 UTC","2023-11-17 19:04:49 UTC","casual","","https://www.inaturalist.org/observations/191291194","https://static.inaturalist.org/photos/335542558/medium.jpeg",NA,"","PWRC 19",0,0,"true",2,"Foster - Powell, Portland, OR 97206, USA",45.49571607,-122.59735552,8,"",NA,NA,8,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Urban","Roadside","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree may have occassional access to water in summer (watered by someone)","Area is flat (e.g. field)","No","No selection","15","No Selection","pwrc 19","topped for power lines, occluded trunk",77.6924505233765,2.15680686358749,"Portland",-0.767836477838706,4.51137850777856,2.72687856082258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"17",384,189157578,45.481025,-122.59507,"Portland","Multnomah",58.3175310134888,88.7198371887207,85.0356029510498,6054,128,"C","#ffff00","C29","Mt. Scott",3,1,0.000282517854675,"[ [ 45.475940, -122.611110 ], [ 45.496790, -122.579030 ] ]","45.481,-122.595",1,0,0,"2023-10-27 14:16:17-07:00","2023-10-27","2023-10-27 21:16:17 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-10-27 21:17:25 UTC","2023-10-28 02:33:18 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/189157578","https://inaturalist-open-data.s3.amazonaws.com/photos/331280125/medium.jpg",NA,"","",1,0,"false",3,"SE Ramona St, Portland, OR, US",45.481025,-122.59507,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","Western Redcedar","Thuja plicata","western redcedar","Plantae",48252,"Thinning Canopy","No selection","1-29% of the canopy is unhealthy",0,"0",0,"Not sure","No selection","No selection","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","PWRC54","Seems somewhat thinning foliage seee thru, compared to other trees, but over all form seems normal.",77.3576570510864,1.82201339129745,"Portland",-1.73902788408871,4.35557177560082,2.8494962823802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes","No Selection","Unhealthy","Unhealthy","Thinning Canopy","No","Yes","No",0
"18",417,190505451,45.5123150396,-122.6882739646,"Portland","Multnomah",62.1226852416992,88.8890266418457,81.7919445037842,6066,128,"C","#ffff00","C34","Park Ave.",3,1,0.000108550911613,"[ [ 45.505030, -122.698280 ], [ 45.523530, -122.681170 ] ]","45.511,-122.687",1,0,0,"2023-11-09 09:42:42-08:00","2023-11-09","2023-11-09 17:42:42 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-11-09 17:44:13 UTC","2023-11-12 01:19:30 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190505451","https://inaturalist-open-data.s3.amazonaws.com/photos/334029597/medium.jpg",NA,"","",1,0,"false",3,"Portland State University, Portland, OR, US",45.5123150396,-122.6882739646,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Old Dead Top (needles already gone)","Maybe","60-99% of the canopy is unhealthy",80,"2-3",50,"Not sure","No selection","No selection","No Selection","No Selection","No Selection","No Selection","No selection","No selection","No selection","No selection","","No Selection","","Fire on some nearby trees / stumps little if any on this one homeless camp",77.6012187957764,2.06557513598739,"Portland",2.06612634412173,4.52476122872582,-0.394162164885429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"Yes","No Selection","Unhealthy","Unhealthy","Dead Top","Yes","No","No",0.8
"19",461,192658161,45.5180768264,-122.6954955754,"Portland","Multnomah",61.937565612793,86.5843696594238,82.6394607543945,6066,128,"C","#ffff00","C34","Park Ave.",3,1,0.000108550911613,"[ [ 45.505030, -122.698280 ], [ 45.523530, -122.681170 ] ]","45.511,-122.687",1,0,0,"2023-11-30 10:48:03-08:00","2023-11-30","2023-11-30 18:48:03 UTC","Pacific Time (US & Canada)",1762295,"pdxmat","","2023-11-30 18:54:55 UTC","2023-11-30 18:56:10 UTC","casual","CC-BY-NC","https://www.inaturalist.org/observations/192658161","https://inaturalist-open-data.s3.amazonaws.com/photos/338259184/medium.jpg",NA,"","",0,0,"true",3,"SW 21st Ave, Portland, OR, US",45.5180768264,-122.6954955754,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"Yes (please elaborate in Notes, add Picture if possible)","Mechanical damage or fire scars","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No","This is the first time I have seen this tree","10","Yes","PWRC62","One stem of tree has been broken off and a sign has been nailed to the tree. Otherwise it is healthy.",77.0537986755371,1.51815501574812,"Portland",1.88100671521548,2.22010424630395,0.453354085724925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"20",291,138468319,45.5001305556,-122.6894972222,"Portland","Multnomah",61.6171871185303,83.8722881317139,83.2574142456055,6061,128,"C","#ffff00","C35","Sam Jackson Park",3,1,5.8306396429e-05,"[ [ 45.494200, -122.697310 ], [ 45.503620, -122.689110 ] ]","45.498,-122.693",1,0,0,"2022-10-11 18:39:31","2022-10-11","2022-10-12 01:39:31 UTC","Pacific Time (US & Canada)",2785976,"alexis_mushroom","Alexis Evans","2022-10-12 05:09:39 UTC","2022-10-14 17:45:46 UTC","research","","https://www.inaturalist.org/observations/138468319","https://static.inaturalist.org/photos/236678651/medium.jpeg",NA,"","",1,0,"false",2,"Homestead, Portland, OR, USA",45.5001305556,-122.6894972222,NA,"",NA,NA,NA,"","open","false","gps","gps","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Small (can wrap hands around trunk)","Urban","","","","","Middle of a slope","Not sure","","","","","",76.2489631652832,0.713319505494212,"Portland",1.56062822095279,-0.491977281406008,1.07130757693587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Small","Healthy","Healthy","Healthy","No","No","No",0
"21",292,138468446,45.4998805556,-122.6894416667,"Portland","Multnomah",61.6223712921143,84.0146228790283,83.2570056915283,6061,128,"C","#ffff00","C35","Sam Jackson Park",3,1,5.8306396429e-05,"[ [ 45.494200, -122.697310 ], [ 45.503620, -122.689110 ] ]","45.498,-122.693",1,0,0,"2022-10-11 18:37:49","2022-10-11","2022-10-12 01:37:49 UTC","Pacific Time (US & Canada)",2785976,"alexis_mushroom","Alexis Evans","2022-10-12 05:12:02 UTC","2022-10-14 17:44:01 UTC","research","","https://www.inaturalist.org/observations/138468446","https://static.inaturalist.org/photos/236678849/medium.jpeg",NA,"","",1,0,"false",2,"Homestead, Portland, OR, USA",45.4998805556,-122.6894416667,NA,"",NA,NA,NA,"","open","false","gps","gps","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","","Small (can wrap hands around trunk)","Urban","Other","","","","","","","","","","",76.2979999542236,0.762356294434653,"Portland",1.56581239453678,-0.349642534091558,1.07089902285871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Small","Healthy","Healthy","Healthy","No","No","No",0
"22",293,138468659,45.5020472222,-122.6935388889,"Portland","Multnomah",62.0917861938477,81.6698657989502,81.408683013916,6061,128,"C","#ffff00","C35","Sam Jackson Park",3,1,5.8306396429e-05,"[ [ 45.494200, -122.697310 ], [ 45.503620, -122.689110 ] ]","45.498,-122.693",1,0,0,"2022-10-11 17:57:28","2022-10-11","2022-10-12 00:57:28 UTC","Pacific Time (US & Canada)",2785976,"alexis_mushroom","Alexis Evans","2022-10-12 05:16:19 UTC","2022-10-14 17:38:19 UTC","research","","https://www.inaturalist.org/observations/138468659","https://static.inaturalist.org/photos/236679152/medium.jpeg",NA,"","",1,0,"false",2,"Homestead, Portland, OR, USA",45.5020472222,-122.6935388889,NA,"",NA,NA,NA,"","open","false","gps","gps","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","","Healthy, no dieback(0%)",0,"0",0,"No","","","","","","","","","","","","","","",75.0567783355713,-0.478865324217708,"Portland",2.03522729627017,-2.69439961416968,-0.777423654753591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","","Healthy","Healthy","Healthy","No","No","No",0
"23",448,191623388,45.4999326636,-122.6893786156,"Portland","Multnomah",61.6307037353516,83.9786598205567,83.2538711547852,6061,128,"C","#ffff00","C35","Sam Jackson Park",3,1,5.8306396429e-05,"[ [ 45.494200, -122.697310 ], [ 45.503620, -122.689110 ] ]","45.498,-122.693",1,0,0,"2023-11-20 15:09:00-08:00","2023-11-20","2023-11-20 23:09:00 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-11-20 23:13:20 UTC","2023-11-23 15:26:21 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191623388","https://inaturalist-open-data.s3.amazonaws.com/photos/336208272/medium.jpg",NA,"","",1,0,"false",3,"Multnomah County, US-OR, US",45.4999326636,-122.6893786156,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","Not Sure","Healthy, no dieback(0%)",0,"0",NA,"Not sure","No selection","Small (can wrap hands around trunk)","Urban","Forest edge","No Selection","No Selection","No selection","Summit of hill or mountain","No selection","No selection","","No Selection","","Horsetail below here and a creek below that so wet slope?",76.2877449035644,0.752101243775456,"Portland",1.57414483777408,-0.385605592563223,1.06776448611555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Small","Healthy","Healthy","Healthy","No","No","No",0
"24",456,192587853,45.4976598899,-122.6909600571,"Portland","Multnomah",62.0021034240723,83.8731979370117,82.7909381866455,6061,128,"C","#ffff00","C35","Sam Jackson Park",3,1,5.8306396429e-05,"[ [ 45.494200, -122.697310 ], [ 45.503620, -122.689110 ] ]","45.498,-122.693",1,0,0,"2023-11-29 14:29:04-08:00","2023-11-29","2023-11-29 22:29:04 UTC","Pacific Time (US & Canada)",1762295,"pdxmat","","2023-11-29 22:33:01 UTC","2023-11-30 06:57:26 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/192587853","https://inaturalist-open-data.s3.amazonaws.com/photos/338117110/medium.jpg",NA,"","",1,0,"false",3,"SW Curry St, Portland, OR, US",45.4976598899,-122.6909600571,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"Healthy","No","Healthy, no dieback(0%)",0,"0",0,"No","No selection","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Middle of a slope","No","This is the first time I have seen this tree","10","Yes","PWRC89","2 western red cedars on this site.",76.2220798492432,0.686436189454184,"Portland",1.94554452649479,-0.491067476108157,0.60483151797591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Yes","Large","Healthy","Healthy","Healthy","No","No","No",0
"25",429,191214590,45.5632883333,-122.6404283333,"Portland","Multnomah",59.3093269348145,88.1272621154785,84.275191116333,6133,128,"C","#ffff00","C8","Alberta District",3,1,8.863336752e-05,"[ [ 45.562800, -122.660860 ], [ 45.568440, -122.634830 ] ]","45.566,-122.658",1,0,0,"2023-11-16 13:27:41-08:00","2023-11-16","2023-11-16 21:27:41 UTC","Pacific Time (US & Canada)",1878391,"eurythenes","Ric Vetter","2023-11-16 21:49:52 UTC","2023-11-16 22:21:19 UTC","casual","","https://www.inaturalist.org/observations/191214590","https://static.inaturalist.org/photos/335392899/medium.jpg",NA,"","PWRC1
68’ height 
118” circumference ",0,0,"true",3,"NE 25th Ave, Portland, OR, US",45.5632883333,-122.6404283333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","","Thuja plicata","western redcedar","Plantae",48252,"Extra Cone Crop","No","1-29% of the canopy is unhealthy",5,"0",0,"Yes (please elaborate in Notes, add Picture if possible)","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Urban","Urban yard or open park grounds","Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)","Upland or well drained","Tree does not typically have access to water in summer","Area is flat (e.g. field)","No","Not sure","25","Yes","PWRC1","The tree and the WRC 30 ft to the north were  both topped about 30 ft above grade.  Multiple large stems proliferated near the height of topping.  One of those stems has several dead branches. Two other stems have lower than normal scale density.  The neighboring WRC also has many large stems near the topping height, but this tree appears healthy. Near the base of the subject tree there is a small area where the bark has peeled away with several oval holes, about 6 by 3 mm.",77.237260055542,1.70161639575301,"Portland",-0.747231962763031,3.76299670235863,2.08908444766341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes","Large","Unhealthy","Unhealthy","Other","No","No","No",0.05
