id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:tree canopy symptoms,field:optional - did the tree have heat damage,field:percent canopy affected (%),field:dieback percent,field:number of additional unhealthy trees (of same species) in area (within sight),field:percent of trees (of same species) within sight that are unhealthy,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:optional - what 'other factors' were observed?,field:optional - tree size,field:optional - site type,field:optional - site/location description,field:optional - site/area disturbance level,field:optional - site hydrology,field:optional - access to water,field:optional - slope position,field:optional - were there any other unhealthy plant species on the site?,field:optional - timing of symptoms estimate,field:optional - estimated time spent to make this observation (# of minutes),field:optional - can we follow up with you?,field:notes
117396857,2022-05-16,2022-05-16,,Pacific Time (US & Canada),5685996,haleyburgessalm,,2022-05-17 01:58:57 UTC,2022-05-17 02:00:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/117396857,,,"","",0,0,false,,Ravenna park,47.668731,-122.303724,14,,,,14,,open,false,,,,King,Washington,United States,Washington,King,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,0,No,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
117400290,2022-05-16,2022-05-16,,Pacific Time (US & Canada),5687135,hlee24,,2022-05-17 02:32:00 UTC,2022-05-17 02:37:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117400290,https://inaturalist-open-data.s3.amazonaws.com/photos/198266520/medium.jpeg,,"","",1,0,false,,Denny Yard,47.659101,-122.308602,190,,,,190,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,1-29% of the canopy is unhealthy,,0,,No,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
117484722,Tue May 17 2022 11:38:42 GMT-0700 (PDT),2022-05-17,2022-05-17 18:38:42 UTC,Pacific Time (US & Canada),5193672,annenewcomb,,2022-05-17 18:42:57 UTC,2022-05-25 20:47:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117484722,https://inaturalist-open-data.s3.amazonaws.com/photos/198416360/medium.jpg,,"","",1,0,false,3,"Tradition Plateau Nrca, Issaquah, WA, US",47.5312299421,-122.0155067929,5,,,,5,,open,false,,,Issaquah City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,Not Sure,tree is dead,,7-10,.5,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
117495884,2022-05-17,2022-05-17,,Pacific Time (US & Canada),5686297,rachelagnew,Rachel Agnew,2022-05-17 20:10:36 UTC,2022-05-25 20:47:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117495884,https://inaturalist-open-data.s3.amazonaws.com/photos/198436888/medium.jpeg,,"","",2,0,false,,"King County, US-WA, US",47.65244,-122.307758,22,,,,22,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
117528484,2022-05-17,2022-05-17,,Pacific Time (US & Canada),5685851,natv,,2022-05-18 00:35:54 UTC,2022-05-25 22:40:35 UTC,research,,https://www.inaturalist.org/observations/117528484,https://static.inaturalist.org/photos/198497513/medium.jpeg,,"","",2,0,false,,"Klickitat Ln, Seattle, WA",47.659884,-122.307289,184,,,,184,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,0,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Thanks,
117694372,2022-05-18 12:29:42,2022-05-18,2022-05-18 19:29:42 UTC,Pacific Time (US & Canada),5697155,dainghia,Dainghia Tran,2022-05-19 05:49:35 UTC,2022-05-25 20:47:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117694372,https://inaturalist-open-data.s3.amazonaws.com/photos/198795336/medium.jpg,,"","",2,0,false,,"King County, US-WA, US",47.6912388889,-122.3026277778,,,,,,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
117928934,2022-05-20,2022-05-20,,Pacific Time (US & Canada),5692251,finn150,Finn Johnson,2022-05-20 22:52:04 UTC,2022-12-08 02:21:56 UTC,casual,,https://www.inaturalist.org/observations/117928934,https://static.inaturalist.org/photos/199201836/medium.jpg,,"","The tree is very wide at the base, and covered with ivy for the first 10 feet. The ivy continues up the trunk for about  30 feet. The tree is planted between two properties, so I'm not sure if it is cultivated or not.",3,1,true,,"4219 5th Ave NE Seattle, WA, 98105",47.657645,-122.32322,89,,,,89,,open,false,,,,King,Washington,United States,Washington,King,coast redwood,Sequoia sempervirens,coast redwood,Plantae,47372,Healthy,Not Sure,"Healthy, no dieback(0%)",,0,,Not sure,Invasive plants present or growing on tree,Very Large (would take many people to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,Not sure,This is the first time I have seen this tree,5,Yes,
118135613,2022-03-31 15:20:19,2022-03-31,2022-03-31 22:20:19 UTC,Pacific Time (US & Canada),5711215,jsliao,,2022-05-22 07:09:03 UTC,2022-05-25 20:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/118135613,https://inaturalist-open-data.s3.amazonaws.com/photos/199568831/medium.jpg,,"","",1,0,false,,washington park arboretum,47.639393,-122.295159,5,,,,5,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,No selection,Large (too big to wrap arms around trunk),Suburban,Urban yard or open park grounds,"None - natural forest, far from development",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),No,No selection,,No Selection,
118412760,2022-05-20,2022-05-20,,Pacific Time (US & Canada),2713504,s_green,,2022-05-23 19:25:55 UTC,2022-05-25 20:47:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/118412760,https://inaturalist-open-data.s3.amazonaws.com/photos/200061569/medium.jpg,,"","",1,0,false,,Hansee Hall,47.661166,-122.307175,,,,,,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,0,No,No selection,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,Top of slope,No,No selection,1,Yes,
118420310,2022-05-22 12:27:18-07:00,2022-05-22,2022-05-22 19:27:18 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-05-23 20:15:41 UTC,2022-05-25 20:47:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/118420310,https://inaturalist-open-data.s3.amazonaws.com/photos/200074312/medium.jpg,,"",Many healthy in this area,1,0,false,3,"The Mount Baker-Snoqualmie National Forest, North Bend, WA, US",47.4011466667,-121.51857,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
118443273,2022-05-18,2022-05-18,,Pacific Time (US & Canada),5719629,rubyward,,2022-05-23 23:08:43 UTC,2023-01-06 04:55:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/118443273,https://inaturalist-open-data.s3.amazonaws.com/photos/200115394/medium.png,,"","",1,0,false,,"King County, US-WA, US",47.656108,-122.306071,22,,,,22,,open,false,,,,King,Washington,United States,Washington,King,common Douglas-fir,Pseudotsuga menziesii,common Douglas-fir,Plantae,48256,Healthy,No,"Healthy, no dieback(0%)",,1,0,No,Evidence of soil compaction,Large (too big to wrap arms around trunk),Urban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Seasonally flooded area,Tree may have occassional access to water in summer (watered by someone),Lower slope,No,Symptoms first observed in 2021,5,No Thanks,
118811479,2022-05-25,2022-05-25,,Pacific Time (US & Canada),5692314,gerardovallejo0202,,2022-05-26 17:49:05 UTC,2022-06-02 18:00:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/118811479,https://inaturalist-open-data.s3.amazonaws.com/photos/200779355/medium.png,,"","-The tree has its branches cut off at the bottom probably for safety reasons
-The tree is very tall so I would assume it was already there and the buildings were built before the tree",1,0,false,,University of Washington Seattle,47.656441,-122.308201,11,,,,11,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)",,0,1,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
119065165,2022-05-27 16:29:11-07:00,2022-05-27,2022-05-27 23:29:11 UTC,Pacific Time (US & Canada),500327,jmhulbert,Joey H,2022-05-28 14:42:58 UTC,2022-05-28 15:24:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/119065165,https://inaturalist-open-data.s3.amazonaws.com/photos/201237519/medium.jpg,,"","",1,0,false,3,"University of Washington, Seattle, WA, US",47.6511033333,-122.3079,13,,,,13,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,No selection,30-59% of the canopy is unhealthy,,0,"",Not sure,No selection,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,Not sure,10,No Selection,Top had died and was cut in 2017 or 2018
119136167,2022-05-28 14:38:03-07:00,2022-05-28,2022-05-28 21:38:03 UTC,Pacific Time (US & Canada),2097040,swanbird,,2022-05-28 21:40:34 UTC,2022-05-31 19:10:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/119136167,https://inaturalist-open-data.s3.amazonaws.com/photos/201448769/medium.jpg,,"","",1,0,false,3,"Lincoln Park, Seattle, WA, US",47.5296793706,-122.3991026886,1068,,,,1068,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,No selection,tree is dead,,1,0,Not sure,No selection,Medium (can wrap arms around trunk),No Selection,No Selection,No Selection,Upland or well drained,Not sure,No selection,No selection,No selection,"",No Selection,""
119686002,2022-05-31,2022-05-31,,Pacific Time (US & Canada),5755650,chuyelver69,,2022-06-01 03:16:35 UTC,2023-02-06 03:32:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/119686002,https://inaturalist-open-data.s3.amazonaws.com/photos/202355665/medium.png,,"","",0,0,true,,"King County, US-WA, US",47.658183,-122.307138,11,,,,11,,,false,,,,King,Washington,United States,Washington,King,,Tracheophyta,vascular plants,Plantae,211194,Healthy,No selection,"Healthy, no dieback(0%)",,0,,Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,,No Selection,
119901420,2022-05-27 19:35:10,2022-05-27,2022-05-28 02:35:10 UTC,Pacific Time (US & Canada),5713429,cavermatthew,,2022-06-02 17:59:38 UTC,2022-06-02 18:00:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/119901420,https://inaturalist-open-data.s3.amazonaws.com/photos/202737058/medium.jpg,,"","",1,0,false,,"King County, US-WA, US",47.672537,-122.311365,22,,,,22,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',Not Sure,30-59% of the canopy is unhealthy,,0,,Not sure,No selection,Large (too big to wrap arms around trunk),Urban,Forest edge,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Top of slope,Not sure,This is the first time I have seen this tree,15,Yes,
124373409,2022-07-02 05:07:10-07:00,2022-07-02,2022-07-02 12:07:10 UTC,Pacific Time (US & Canada),4230019,tracys29,Tracy S.,2022-07-02 12:08:57 UTC,2022-10-19 17:07:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124373409,https://inaturalist-open-data.s3.amazonaws.com/photos/210803964/medium.jpg,,"","",1,0,false,3,"S 248th St, Des Moines, WA, US",47.3795261696,-122.3230099486,9,,,,9,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,,,,,,,,,,,,
125802605,2022-07-11 09:29:48-07:00,2022-07-11,2022-07-11 16:29:48 UTC,Pacific Time (US & Canada),5906780,hibaaqa,,2022-07-11 16:49:10 UTC,2022-10-19 17:08:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125802605,https://inaturalist-open-data.s3.amazonaws.com/photos/213379517/medium.jpg,,"","",1,0,false,3,"Highline College, Des Moines, WA, US",47.3873883333,-122.3024833333,4,,,,4,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,0,"Yes (please elaborate in Notes, add Picture if possible)",Mechanical damage or fire scars,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,No selection,Yes (please identify other species in notes),No selection,5,Yes,Some surrounding maples unhealthy
125809304,2022-07-11 10:27:46-07:00,2022-07-11,2022-07-11 17:27:46 UTC,Pacific Time (US & Canada),5906780,hibaaqa,,2022-07-11 17:35:14 UTC,2022-10-19 17:08:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125809304,https://inaturalist-open-data.s3.amazonaws.com/photos/213391536/medium.jpg,,"","",1,0,false,3,"Highline College, Des Moines, WA, US",47.3874533333,-122.3013616667,4,,,,4,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,1-29% of the canopy is unhealthy,10,0,0,No,No selection,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
125811114,2022-07-11 10:43:08-07:00,2022-07-11,2022-07-11 17:43:08 UTC,Pacific Time (US & Canada),5906780,hibaaqa,,2022-07-11 17:47:59 UTC,2022-08-02 16:40:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125811114,https://inaturalist-open-data.s3.amazonaws.com/photos/213394953/medium.jpg,,"","",1,0,false,3,"24th Ave S, Des Moines, WA, US",47.385955,-122.3024366667,45,,,,45,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Yes (please include photo),"Healthy, no dieback(0%)",0,0,0,No,No selection,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
127034895,2022-07-17 12:36:07-07:00,2022-07-17,2022-07-17 19:36:07 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-07-20 01:22:00 UTC,2022-07-20 08:56:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127034895,https://inaturalist-open-data.s3.amazonaws.com/photos/215618273/medium.jpg,,"",Many healthy in this area.   Didn’t actually see any dieback whatsoever ,1,0,false,3,"Iron Horse Trail, North Bend, WA, US",47.4409216667,-121.6769333333,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
127035153,2022-07-17 12:47:59-07:00,2022-07-17,2022-07-17 19:47:59 UTC,Pacific Time (US & Canada),3898930,michael_james_burkhow,Michael James Burkhow,2022-07-20 01:24:11 UTC,2022-10-19 17:07:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127035153,https://inaturalist-open-data.s3.amazonaws.com/photos/215618678/medium.jpg,,"","",1,0,false,3,"North Bend, WA, US",47.439645,-121.6764666667,41,,,,41,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No selection,"Healthy, no dieback(0%)","",0,"",Not sure,No selection,No selection,No Selection,No Selection,No Selection,No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
127848282,2022-07-21,2022-07-21,,Pacific Time (US & Canada),5953844,ecallahan,,2022-07-25 14:58:57 UTC,2022-10-19 17:07:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127848282,https://inaturalist-open-data.s3.amazonaws.com/photos/217093687/medium.jpeg,,"","Approx 13""DBH, 20ft Dia Crown, 35' height. Small trunk cavity on NW side. Root flare has grown around a 2""dia metal post. Minor pedestrian damage to exposed surface roots.",1,0,false,,"Scenic Hill Park, Kent, Wa",47.369403,-122.211398,,,,,,,open,false,,,Kent City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,New Dead Top (red or brown needles still attached),No,30-59% of the canopy is unhealthy,45,0,1,"Yes (please elaborate in Notes, add Picture if possible)",Other (please describe in Notes),Medium (can wrap arms around trunk),Suburban,Urban yard or open park grounds,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,Tree does not typically have access to water in summer,Middle of a slope,No selection,No selection,25,No Selection,
129159774,2022-08-02 09:42:13-07:00,2022-08-02,2022-08-02 16:42:13 UTC,Pacific Time (US & Canada),5906780,hibaaqa,,2022-08-02 16:49:46 UTC,2022-10-19 17:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129159774,https://inaturalist-open-data.s3.amazonaws.com/photos/219459480/medium.jpg,,"","",1,0,false,3,"7th Ave S, Des Moines, WA, US",47.40503,-122.3273633333,45,,,,45,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Thinning Canopy,No,1-29% of the canopy is unhealthy,10,0,"",Not sure,Mechanical damage or fire scars,Medium (can wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,No selection,No selection,No selection,"",No Selection,""
129166354,2022-08-02 10:30:13-07:00,2022-08-02,2022-08-02 17:30:13 UTC,Pacific Time (US & Canada),5906780,hibaaqa,,2022-08-02 17:36:41 UTC,2022-10-19 17:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129166354,https://inaturalist-open-data.s3.amazonaws.com/photos/219469774/medium.jpg,,"","",1,0,false,3,"12th Pl S, Des Moines, WA, US",47.3936670226,-122.3179369286,4,,,,4,,open,false,,,Des Moines City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,Maybe,"Healthy, no dieback(0%)","",0,0,Not sure,No selection,Large (too big to wrap arms around trunk),Suburban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",No Selection,No selection,No selection,No,No selection,"",No Selection,""
130566492,2022-08-12 16:08:50-07:00,2022-08-12,2022-08-12 23:08:50 UTC,Pacific Time (US & Canada),4358175,markpw,Mark Worcester,2022-08-12 23:59:56 UTC,2022-08-14 01:31:41 UTC,research,,https://www.inaturalist.org/observations/130566492,https://static.inaturalist.org/photos/222067732/medium.jpg,,"","",1,0,false,3,"SE Tanner Rd, North Bend, WA, US",47.4820866667,-121.7322216667,5,,,,5,,open,false,,,North Bend City Limits,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Branch Dieback or 'Flagging',Not Sure,30-59% of the canopy is unhealthy,50,7-10,50,Not sure,No selection,Very Large (would take many people to wrap arms around trunk),Suburban,Inside a forest canopy,"Low - fairly natural, not much development",Upland or well drained,Tree has access to water year round (watered in summer or near permanent water source),Area is flat (e.g. field),Yes (please identify other species in notes),Other (please comment in Notes),30,Yes,Hemlock nearby appears unhealthy; first observed in 2022
132760420,2022-08-28 19:59:08,2022-08-28,2022-08-29 02:59:08 UTC,Pacific Time (US & Canada),802464,joshuamorris,Joshua Morris,2022-08-29 03:34:01 UTC,2022-10-19 17:07:08 UTC,research,CC0,https://www.inaturalist.org/observations/132760420,https://inaturalist-open-data.s3.amazonaws.com/photos/226043743/medium.jpg,,"","",1,0,false,,"King County, US-WA, US",47.611626,-122.298386,8,,,,8,,open,false,,"",,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,,,,,,
132760457,2022-08-28 18:34:28,2022-08-28,2022-08-29 01:34:28 UTC,Pacific Time (US & Canada),802464,joshuamorris,Joshua Morris,2022-08-29 03:34:05 UTC,2022-10-19 17:07:07 UTC,research,CC0,https://www.inaturalist.org/observations/132760457,https://inaturalist-open-data.s3.amazonaws.com/photos/226043761/medium.jpg,,"","",1,0,false,,"King County, US-WA, US",47.612853,-122.288047,11,,,,11,,open,false,,"",,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",0,0,,No,,Large (too big to wrap arms around trunk),Urban,Roadside,"Heavy - a lot of development (e.g. parkinglots, pavement, heavy foot traffic, etc)",Upland or well drained,,,,,,,
133084604,2022-08-31 08:08:03-07:00,2022-08-31,2022-08-31 15:08:03 UTC,Pacific Time (US & Canada),3995113,penniekaia,,2022-08-31 15:10:15 UTC,2022-10-19 17:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133084604,https://inaturalist-open-data.s3.amazonaws.com/photos/226636380/medium.jpg,,"","",1,0,false,3,"112th Ave NE, Kirkland, WA, US",47.6507658115,-122.1908617342,25,,,,25,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,tree is dead,100,0,"",No,No selection,Large (too big to wrap arms around trunk),Suburban,Forest edge,"Low - fairly natural, not much development",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,Symptoms first observed 2018,1,No Selection,Also a dead mature western hemlock
133131304,2022-08-31 08:10:49-07:00,2022-08-31,2022-08-31 15:10:49 UTC,Pacific Time (US & Canada),3995113,penniekaia,,2022-08-31 21:23:29 UTC,2022-10-19 17:07:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133131304,https://inaturalist-open-data.s3.amazonaws.com/photos/226720265/medium.jpg,,"","",1,0,false,3,"Watershed Park, Kirkland, WA, US",47.6487799224,-122.1919195418,844,,,,844,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Tree is dead,Not Sure,tree is dead,100,1,1,Not sure,No selection,Medium (can wrap arms around trunk),Suburban,Forest edge,"Medium (moderately used trails, etc)",Upland or well drained,Tree does not typically have access to water in summer,Area is flat (e.g. field),No,This is the first time I have seen this tree,1,Yes,""
133697323,2022-09-04 16:58:36-07:00,2022-09-04,2022-09-04 23:58:36 UTC,Pacific Time (US & Canada),6104805,lorenar1,,2022-09-04 23:58:57 UTC,2022-11-02 00:41:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133697323,https://inaturalist-open-data.s3.amazonaws.com/photos/227772553/medium.jpg,,"","",1,0,false,3,"N 199th St, Shoreline, WA, US",47.7735006826,-122.3364350582,4,,,,4,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Browning Canopy,,60-99% of the canopy is unhealthy,90,Not sure,,Not sure,,,,,,,,,,,,,
133984341,2022/09/06,2022-09-06,,Pacific Time (US & Canada),4311882,vlohr,V. Lohr,2022-09-07 00:45:56 UTC,2022-09-14 00:17:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133984341,https://inaturalist-open-data.s3.amazonaws.com/photos/228305024/medium.jpeg,,"",There are 3 *Thuja plicata* tree tops in the first photo.   This observation is about the tree in the center of that photo.,1,0,false,,"Burton, Vashon, WA 98070, USA",47.3902028846,-122.4547559034,100,,,,100,,open,false,,,,King,Washington,United States,Washington,King,Thuja plicata,Thuja plicata,western redcedar,Plantae,48252,Healthy,,"Healthy, no dieback(0%)",,0,,No,,Large (too big to wrap arms around trunk),Rural,Forest edge,"Medium (moderately used trails, etc)",Seasonally flooded area,Tree does not typically have access to water in summer,,No,,80,Yes,"Two trees appear to have expanded into each other at ground level. This observation is about the trunk on the right in photos with both trunks. They are within a few feet of another, separate Western Redcedar, which is also reported in the Western Redcedar Dieback Map: https://www.inaturalist.org/observations/134931662. The tops of all three trees show in the overall canopy photo; this observation is about the one in the center of that photo. Tree does not show any tip dieback. It appears to have normal dieback of interior shaded branches, shown in one photo. There is also one small branch in the canopy with dead leaves shown in a canopy photo; it is probably from something breaking it, not dieback from stress."
134931662,2022-09-06,2022-09-06,,Pacific Time (US & Canada),4311882,vlohr,V. Lohr,2022-09-14 00:10:39 UTC,2022-09-15 16:15:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134931662,https://inaturalist-open-data.s3.amazonaws.com/photos/230074002/medium.jpeg,,"","There are 3 *Thuja plicata* tree tops in the last photo. This observation is about the tree on the right in that photo.
",1,0,false,,"King County, US-WA, US",47.390207,-122.454721,100,,,,100,,open,false,,,,King,Washington,United States,Washington,King,western redcedar,Thuja plicata,western redcedar,Plantae,48252,Healthy,No,"Healthy, no dieback(0%)",,0,,No,No selection,Large (too big to wrap arms around trunk),Rural,Forest edge,"Medium (moderately used trails, etc)",Seasonally flooded area,Tree does not typically have access to water in summer,No selection,No,No selection,80,No Selection,"This observation is about the tree on the right in photo showing the tops of three western redcedars. Tree does not show any tip dieback. It appears to have normal dieback of interior shaded branches, shown in one photo. This tree is very close to this one, which is also reported in the Western Redcedar Dieback Map: https://www.inaturalist.org/observations/133984341."
